Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
ND03-5672	Barnes	SD96-33	( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) )	-	-
ND03-5679	Barnes	SD96-33	( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) )	-	-
ND03-6793	Walsh	AC_Orford	( Walsh , AC_Orford )	-	-
ND03-6795	Walsh	AC_Orford	( Walsh , AC_Orford )	-	-
ND03-7267	Walsh	MN9002CN	( Walsh , MN9002CN )	-	-
ND03-7538	Barnes	MN9002CN	( Barnes , MN9002CN )	-	-
ND03-7566	Barnes	MN9002CN	( Barnes , MN9002CN )	-	-
ND03-7747	Barnes	A95-583021	( Barnes , A95-583021 )	-	-
ND04-12603	IAR2101SCN	-	( IAR2101SCN , - )	-	Maybe a selection
ND05-17835	MN0302	ND95-1564	( MN0302 , ND95-1564 ( Parker , Pioneer_P9061 ) )	-	-
ND06-25513	MN1006	ND01-2765	( MN1006 , ND01-2765 )	-	-
ND06-5248	ND00-547	Walsh	( ND00-547 ( Pioneer_P9092 , Korada ) , Walsh )	-	-
ND07-2019	LaMoure	ND01-1690	( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) )	-	-
ND07-2205	LaMoure	ND01-1690	( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) )	-	-
ND07-2303	ND01-3559	ND99-2169	( ND01-3559 ( Pioneer_P91B01 , ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ( M54-240 ( Korean , M42-37 ) ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) ) , ND99-2169 ( M91-564 ( Ozzie , M86-421 ( M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , Gnome ) ) , Pioneer_P9092 ) )	-	-
ND07-3761	ProSoy	ND01-2006	( ProSoy , ND01-2006 ( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) ) )	-	-
ND07-3987	M96-356062	Ashtabula	( M96-356062 ( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) ) , Ashtabula )	-	-
ND07-3994	M96-356062	Ashtabula	( M96-356062 ( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) ) , Ashtabula )	-	-
ND07-4027	M96-356062	Ashtabula	( M96-356062 ( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) ) , Ashtabula )	-	-
ND07-4069	ND02-2559	A00-711013	( ND02-2559 ( ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , Council ( Ozzie , Dawson ) ) , A00-711013 ( AgriPro_AP1953 , LN94-10470 ( Jack , Hartwig ) ) )	-	-
ND07-4635	MN1006CN	Walsh	( MN1006CN , Walsh )	-	-
ND08-7287	Traill	Pembina	( Traill ( M82-996 ( M72-3 ( Evans , Hodgson ) , Peterson_1677 ) , Sigco_KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) ) , Pembina )	-	-
ND09-3153	ND02-992	ND03-7747	( ND02-992 ( ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) , ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) , ND03-7747 ( Barnes , A95-583021 ) )	-	-
ND09-3155	ND02-992	ND03-7747	( ND02-992 ( ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) , ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) , ND03-7747 ( Barnes , A95-583021 ) )	-	-
ND09-3170	ND02-992	ND03-7747	( ND02-992 ( ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) , ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) , ND03-7747 ( Barnes , A95-583021 ) )	-	-
ND09-3175	ND02-992	ND03-7747	( ND02-992 ( ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) , ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) , ND03-7747 ( Barnes , A95-583021 ) )	-	-
ND09-3180	ND02-992	ND03-7747	( ND02-992 ( ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) , ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) , ND03-7747 ( Barnes , A95-583021 ) )	-	-
ND09-3344	ND03-7267	ND03-5679	( ND03-7267 ( Walsh , MN9002CN ) , ND03-5679 ( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) ) )	-	-
ND09-3381	ND03-7267	ND03-5679	( ND03-7267 ( Walsh , MN9002CN ) , ND03-5679 ( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) ) )	-	-
ND09-3416	ND03-7267	ND03-5679	( ND03-7267 ( Walsh , MN9002CN ) , ND03-5679 ( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) ) )	-	-
ND09-3437	ND03-5030	ND03-6793	( ND03-5030 ( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) ) , ND03-6793 ( Walsh , AC_Orford ) )	-	-
ND09-3505	Cavalier	Pembina	( Cavalier , Pembina )	-	-
ND09-3724	Cavalier	ND02-3783	( Cavalier , ND02-3783 ( ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , Korada ) )	-	-
ND09-4027	Cavalier	ND03-6795	( Cavalier , ND03-6795 ( Walsh , AC_Orford ) )	-	-
ND09-5706	ND03-7267	Sheyenne	( ND03-7267 ( Walsh , MN9002CN ) , Sheyenne )	-	-
ND09-5800	ND03-7267	Sheyenne	( ND03-7267 ( Walsh , MN9002CN ) , Sheyenne )	-	-
ND10-2522	ND03-7566	ND03-5441	( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) )	-	-
ND10-2763	Sheyenne	ND03-5441	( Sheyenne , ND03-5441 ( Barnes , MN9002CN ) )	-	-
ND10-2769	Sheyenne	ND03-5441	( Sheyenne , ND03-5441 ( Barnes , MN9002CN ) )	-	-
ND10-2993	ND04-11329	ND03-7566	( ND04-11329 , ND03-7566 ( Barnes , MN9002CN ) )	-	-
ND10-4839	ND03-5441	ND03-6793	( ND03-5441 ( Barnes , MN9002CN ) , ND03-6793 ( Walsh , AC_Orford ) )	-	-
ND10-4865	ND04-12603	ND03-5037	( ND04-12603 ( IAR2101SCN , - ) , ND03-5037 ( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) ) )	-	-
ND11-16587	Ashtabula	Sheyenne	( Ashtabula , Sheyenne )	-	-
ND11-19539	Ashtabula	Sheyenne	( Ashtabula , Sheyenne )	-	-
ND12-15628	M00-30755	ND05-17649	( M00-30755 ( M92-270029 ( M87-227 , M87-346 ( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Simpson ) ) , M93-313185 ( Agassiz , M90-1437 ( Dawson , HM8536 ( HW79149 , Higan ( PI_80475 , - ) ) ) ) ) , ND05-17649 )	-	-
ND12-15670	M00-30755	ND05-17649	( M00-30755 ( M92-270029 ( M87-227 , M87-346 ( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Simpson ) ) , M93-313185 ( Agassiz , M90-1437 ( Dawson , HM8536 ( HW79149 , Higan ( PI_80475 , - ) ) ) ) ) , ND05-17649 )	-	-
ND12-21211	OAC06-02	RG7008RR	( OAC06-02 , RG7008RR )	-	-
ND12-21598	OAC_07-26C	RG607RR	( OAC_07-26C ( ND95-1564 ( Parker , Pioneer_P9061 ) , OAC_Champion ( M88-207 ( M81-99 ( M70-9 ( M64-3 ( Traverse , PI_196163 ) , Amsoy_71 ) , M68-201 ( Evans , Steele ) ) , Hardin ) , OAC_Bayfield ( KG_60 , Bicentennial ) ) ) , RG607RR ( SD1091RR , Barnes ) )	-	-
ND12-24081	RG200RR	ND07-18569	( RG200RR , ND07-18569 )	-	-
ND13-4508	Pioneer_P91M10	Sheyenne	( Pioneer_P91M10 , Sheyenne )	-	-
ND13-4810	Pioneer_P91M10	ProSoy	( Pioneer_P91M10 , ProSoy )	-	-
ND13-7510	ND04-10046	Pioneer_P91M10	( ND04-10046 , Pioneer_P91M10 )	-	-
ND13-7810	ND03-7566	ND06-25513	( ND03-7566 ( Barnes , MN9002CN ) , ND06-25513 ( MN1006 , ND01-2765 ) )	-	-
ND13-8892	Pioneer_P91M10_	Sheyenne	( Pioneer_P91M10_ , Sheyenne )	-	-
ND13-8894	Pioneer_P91M10	Sheyenne	( Pioneer_P91M10 , Sheyenne )	-	-
ND14-2194	ND07-4069	ND07-3994	( ND07-4069 ( ND02-2559 ( ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , Council ( Ozzie , Dawson ) ) , A00-711013 ( AgriPro_AP1953 , LN94-10470 ( Jack , Hartwig ) ) ) , ND07-3994 ( M96-356062 ( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) ) , Ashtabula ) )	-	-
ND14-2373	Hamlin	Duel	( Hamlin , Duel )	-	-
ND14-23953	ND07-4635	RG7008RR	( ND07-4635 ( MN1006CN , Walsh ) , RG7008RR )	-	-
ND14-2631	Ashtabula	ND07-3987	( Ashtabula , ND07-3987 ( M96-356062 ( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) ) , Ashtabula ) )	-	-
ND14-2661	Astabula	ND07-3987	( Astabula , ND07-3987 ( M96-356062 ( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) ) , Ashtabula ) )	-	-
ND14-2671	ND07-4635	ND03-7566	( ND07-4635 ( MN1006CN , Walsh ) , ND03-7566 ( Barnes , MN9002CN ) )	-	-
ND14-2677	ND07-4635	ND03-7566	( ND07-4635 ( MN1006CN , Walsh ) , ND03-7566 ( Barnes , MN9002CN ) )	-	-
ND14-2678	ND07-4635	ND03-7566	( ND07-4635 ( MN1006CN , Walsh ) , ND03-7566 ( Barnes , MN9002CN ) )	-	-
ND14-3068	ND07-2330	ND07-3994	( ND07-2330 , ND07-3994 ( M96-356062 ( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) ) , Ashtabula ) )	-	-
ND14-3442	ND07-2019	Pembina	( ND07-2019 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) , Pembina )	-	-
ND14-3606	Duel	AR09-1919050	( Duel , AR09-1919050 )	-	-
ND14-3926	Sheyenne	ND07-4635	( Sheyenne , ND07-4635 ( MN1006CN , Walsh ) )	-	-
ND14-4327	Sheyenne	ND07-1816	( Sheyenne , ND07-1816 )	-	-
ND14-4455	ND04-11421	Sheyenne	( ND04-11421 , Sheyenne )	-	-
ND14-4462	ND04-11421	Sheyenne	( ND04-11421 , Sheyenne )	-	-
ND14-4468	ND04-11421	Sheyenne	( ND04-11421 , Sheyenne )	-	-
ND14-4507	ND04-11421	Sheyenne	( ND04-11421 , Sheyenne )	-	-
ND14-4598	ND1005T	Sheyenne	( ND1005T , Sheyenne )	-	-
ND14-5440	Ashtabula	Sheyenne	( Ashtabula , Sheyenne )	-	-
ND14-5732	RG200RR	ND08-7287	( RG200RR , ND08-7287 ( Traill ( M82-996 ( M72-3 ( Evans , Hodgson ) , Peterson_1677 ) , Sigco_KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) ) , Pembina ) )	-	-
ND14-5881	RG200RR	Cavalier	( RG200RR , Cavalier )	-	-
ND14-5895	RG200RR	Cavalier	( RG200RR , Cavalier )	-	-
ND14-6120	Duel	RG607RR	( Duel , RG607RR ( SD1091RR , Barnes ) )	-	-
ND14-6238	RG200RR	ND04-11421	( RG200RR , ND04-11421 )	-	-
ND14-6963	ND03-7566	RG200RR	( ND03-7566 ( Barnes , MN9002CN ) , RG200RR )	-	-
ND15-17909	Surge	Pioneer_91M10	( Surge , Pioneer_91M10 )	-	-
ND15-18005	ND07-2205	Pioneer_91M10	( ND07-2205 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) , Pioneer_91M10 )	-	-
ND15-18237	ND07-2205	Sheyenne	( ND07-2205 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) , Sheyenne )	-	-
ND15-18287	ND07-2205	Sheyenne	( ND07-2205 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) , Sheyenne )	-	-
ND15-18939	M05-363022	MN1410	( M05-363022 ( IA1008 , MN1011CN ) , MN1410 )	-	-
ND15-19289	M03-172059	Sheyenne	( M03-172059 ( IA2052 , MN0304 ) , Sheyenne )	-	-
ND15-19597	M03-172059	ND07-2205	( M03-172059 ( IA2052 , MN0304 ) , ND07-2205 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) )	-	-
ND15-19739	M03-172059	ND08-9141	( M03-172059 ( IA2052 , MN0304 ) , ND08-9141 )	-	-
ND15-20392	ND08-9127	ND07-3761	( ND08-9127 , ND07-3761 ( ProSoy , ND01-2006 ( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) ) ) )	-	-
ND15-20399	ND08-9127	ND07-3761	( ND08-9127 , ND07-3761 ( ProSoy , ND01-2006 ( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) ) ) )	-	-
ND15-4064	MN1410	ND07-3947	( MN1410 , ND07-3947 )	-	-
ND15-4106	MN1410	ND07-3947	( MN1410 , ND07-3947 )	-	-
ND15-4271	MN1410	ND07-3376	( MN1410 , ND07-3376 )	-	-
ND15-5190	Pioneer_91M10	ND07-2260	( Pioneer_91M10 , ND07-2260 )	-	-
ND15-6207	ND08-9127	ND07-3376	( ND08-9127 , ND07-3376 )	-	-
ND15-6956	Surge	ND07-3947	( Surge , ND07-3947 )	-	-
ND16-11108GT	ND10-3495	ND07-18644	( ND10-3495 , ND07-18644 )	-	-
ND16-12086GT	Ashtabula	ND07-18644	( Ashtabula , ND07-18644 )	-	-
ND16-2739	ND10-3459	ND07-2205	( ND10-3459 , ND07-2205 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) )	-	-
ND16-3035	ND10-2763	ND10-2522	( ND10-2763 ( Sheyenne , ND03-5441 ( Barnes , MN9002CN ) ( Barnes , MN9002CN ) ) , ND10-2522 ( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) ) )	-	-
ND16-3107	ND10-3459	ND10-2763	( ND10-3459 , ND10-2763 ( Sheyenne , ND03-5441 ( Barnes , MN9002CN ) ) )	-	-
ND16-4031	ND10-3495	ND_Stutsman	( ND10-3495 , ND_Stutsman )	-	-
ND16-5352	ND07-3761	ND10-2522	( ND07-3761 ( ProSoy , ND01-2006 ( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) ) ) , ND10-2522 ( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) ) )	-	-
ND16-5639	ND10-3413	ND_Bison	( ND10-3413 , ND_Bison )	-	-
ND16-6045	ND07-2303	M05-363022	( ND07-2303 ( ND01-3559 ( Pioneer_P91B01 , ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ( M54-240 ( Korean , M42-37 ) ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) ) , ND99-2169 ( M91-564 ( Ozzie , M86-421 ( M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , Gnome ) ) , Pioneer_P9092 ) ) , M05-363022 ( IA1008 , MN1011CN ) )	-	-
ND16-6745	ND10-3460	MN1401	( ND10-3460 , MN1401 )	-	-
ND16-6769	ND10-3495	M05-363022	( ND10-3495 , M05-363022 ( IA1008 , MN1011CN ) )	-	-
ND16-6908	ND10-2763	ND10-2522	( ND10-2763 ( Sheyenne , ND03-5441 ( Barnes , MN9002CN ) ( Barnes , MN9002CN ) ) , ND10-2522 ( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) ) )	-	-
ND16-7108	AR191018	Ashtabula	( AR191018 , Ashtabula )	-	-
ND16-7155	AR191018	Ashtabula	( AR191018 , Ashtabula )	-	-
ND16-7175	AR191018	Ashtabula	( AR191018 , Ashtabula )	-	-
ND16-7176	AR191018	Ashtabula	( AR191018 , Ashtabula )	-	-
ND16-7274	AR191018	ND07-2205	( AR191018 , ND07-2205 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) )	-	-
ND16-7291	AR191018	ND07-2205	( AR191018 , ND07-2205 ( LaMoure , ND01-1690 ( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) ) ) )	-	-
ND16-7704	ND10-3413	ND10-3048	( ND10-3413 , ND10-3048 )	-	-
ND16-7744	ND10-3048	M05-363022	( ND10-3048 , M05-363022 ( IA1008 , MN1011CN ) )	-	-
ND16-7895	ND10-3495	ND_Stutsman	( ND10-3495 , ND_Stutsman )	-	-
ND16-7896	ND10-3495	ND_Stutsman	( ND10-3495 , ND_Stutsman )	-	-
ND16-7913	ND10-3495	ND_Stutsman	( ND10-3495 , ND_Stutsman )	-	-
ND16-8064	ND10-3460	ND10-3323	( ND10-3460 , ND10-3323 )	-	-
ND16-8257	ND10-3459	ND10-2479	( ND10-3459 , ND10-2479 )	-	-
ND16-8305	ND10-2479	ND10-2522	( ND10-2479 , ND10-2522 ( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) ) )	-	-
ND16-8821	Sheyenne	ND10-3600	( Sheyenne , ND10-3600 )	-	-
ND16-8865	ND07-3761	ND10-2522	( ND07-3761 ( ProSoy , ND01-2006 ( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) ) ) , ND10-2522 ( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) ) )	-	-
ND16-8873	ND07-3761	ND10-2522	( ND07-3761 ( ProSoy , ND01-2006 ( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) ) ) , ND10-2522 ( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) ) )	-	-
ND16-8909	ND10-2763	ND07-3761	( ND10-2763 ( Sheyenne , ND03-5441 ( Barnes , MN9002CN ) ) , ND07-3761 ( ProSoy , ND01-2006 ( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) ) ) )	-	-
ND16-9606	ND10-2763	M05-363022	( ND10-2763 ( Sheyenne , ND03-5441 ( Barnes , MN9002CN ) ) , M05-363022 ( IA1008 , MN1011CN ) )	-	-
ND16-9741GT	ND10-3473	ND07-18633GT	( ND10-3473 , ND07-18633GT )	-	-
ND16-9745GT	ND10-3473	ND07-18633GT	( ND10-3473 , ND07-18633GT )	-	-
ND16-9755GT	ND10-3743	ND07-18633GT	( ND10-3743 , ND07-18633GT )	-	-
ND16-9796GT	ND10-2522	ND07-18644	( ND10-2522 ( ND03-7566 ( Barnes , MN9002CN ) , ND03-5441 ( Barnes , MN9002CN ) ) , ND07-18644 )	-	-
ND17-20565	ND10-3601	Pioneer_91M10	( ND10-3601 , Pioneer_91M10 )	-	-
ND17-20727	ND10-3601	Pioneer_91M10	( ND10-3601 , Pioneer_91M10 )	-	-
ND17-20728	ND10-3610	Pioneer_91M10	( ND10-3610 , Pioneer_91M10 )	-	-
ND17-20754	ND10-3610	Pioneer_91M10	( ND10-3610 , Pioneer_91M10 )	-	-
ND17-21410	ND10-3495	ND10-4677	( ND10-3495 , ND10-4677 )	-	-
ND17-21922	ND10-3610	Pioneer_91M10	( ND10-3610 , Pioneer_91M10 )	-	-
ND17-21929	ND10-3610	Pioneer_91M10	( ND10-3610 , Pioneer_91M10 )	-	-
ND17-22117	ND10-3610	Pioneer_91M10	( ND10-3610 , Pioneer_91M10 )	-	-
ND17-22120	ND10-3610	Pioneer_91M10	( ND10-3610 , Pioneer_91M10 )	-	-
ND17-22388	Pioneer_91M10	ND10-2993	( Pioneer_91M10 , ND10-2993 ( ND04-11329 , ND03-7566 ( Barnes , MN9002CN ) ) )	-	-
