Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
MD0708WN_21	R01-3474F	MD00-6015	( R01-3474F ( Caviness , PI_594208 ) , MD00-6015 ( MD92-5769 , N93-54 ( N85-67 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Epps ) , Holladay ) ) )	-	-
MD0708WN_215	MD0304WN_59	MD03-6420	( MD0304WN_59 , MD03-6420 ( MD94-5332 ( Clifford , Corsica ) , CX1834-1-2 ( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) ) ) )	-	LOW PHYTATE
MD0708WN_8	Hutcheson	MD03-6610	( Hutcheson , MD03-6610 )	-	-
MD0708WN_86	MD00-5326	LG_00-6293	( MD00-5326 ( KY91-11114 ( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) , Croton_3.9 ( HC80-1944 ( L73U-632 ( Miller_67 , L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Elf ) , Asgrow_A3127 ( Williams , Essex ) ) ) , LG_00-6293 )	-	-
MD0708WN_90	MD00-5326	MD03-5517	( MD00-5326 ( KY91-11114 ( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) , Croton_3.9 ( HC80-1944 ( L73U-632 ( Miller_67 , L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Elf ) , Asgrow_A3127 ( Williams , Essex ) ) ) , MD03-5517 ( MD86-5788 , CX1834-1-2 ( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) ) ) )	-	-
MD0708WN_93	MD99-6226	R01-3474F	( MD99-6226 ( V91-2935 , MD92-5769 ) , R01-3474F ( Caviness , PI_594208 ) )	-	Diversity
MD08-5141	S02-2259	MD00-6015	( S02-2259 , MD00-6015 ( MD92-5769 , N93-54 ( N85-67 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Epps ) , Holladay ) ) )	-	Diversity
MD08-5809	Md_selection_from_LG_05-2887	-	( Md_selection_from_LG_05-2887 , - )	-	Diversity
MD0809WN_139	Md_selection_from_LG_06-4429	-	( Md_selection_from_LG_06-4429 , - )	-	Diversity
MD55-49	Wabash	Ogden	( Wabash , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
MD55-54	Wabash	Ogden	( Wabash , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
MD59-1552	Adams	C985	( Adams , C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) )	-	-
MD59-285	Lincoln	C985	( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) )	Md59-285	-
MD70-8412	D69-17	Mack	( D69-17 ( D67-24 , D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) ) , Mack )	-	-
MD71-1643-82	Adelphi	PI_157483	( Adelphi , PI_157483 )	-	-
MD77-5675	V68-1171	Columbus	( V68-1171 ( PI_80837 , V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) ) ) , Columbus )	-	-
MD83-5078	D74-7824	Miles	( D74-7824 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) , Miles )	-	-
MD83-5198	Bedford	Miles	( Bedford , Miles )	-	-
MD86-5324	Douglas	Md77-5675	( Douglas , Md77-5675 )	-	-
MD87-5602	Pershing	D77-5169	( Pershing , D77-5169 ( Centennial , J74-47 ) )	-	-
MD87-5669	L80-4349	Egyptian	( L80-4349 , Egyptian )	-	-
MD89-5051	K1099	S82-1443	( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , S82-1443 ( Asgrow_A5424 ( Williams , Essex ) , Mack ) )	-	-
MD89-5289	Morgan	TN83-7	( Morgan ( Union , Miles ) , TN83-7 ( Bedford , Crawford ) )	-	-
MD90-5473	D83-2886	S82-1443	( D83-2886 ( D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) , Forrest ) , S82-1443 ( Asgrow_A5424 ( Williams , Essex ) , Mack ) )	-	-
MD92-5850	Hamilton	Bass	( Hamilton , Bass ( BSR_301 , Essex ) )	-	-
MD93-5298	MD87-5669	Edison	( MD87-5669 ( L80-4349 , Egyptian ) , Edison )	-	-
MD93-5576	Manokin	LS84-2308	( Manokin , LS84-2308 )	-	-
MD93-5581	LS84-920	Manokin	( LS84-920 ( LS78-W245 ( Franklin , J74-5 ) , Fayette ) , Manokin )	-	-
MD93-5634	K1173	Corsica	( K1173 , Corsica )	-	-
MD93-5668	K1173	Corsica	( K1173 , Corsica )	-	-
MD94-5332	Clifford	Corsica	( Clifford , Corsica )	-	-
MD94-5341	Clifford	Corsica	( Clifford , Corsica )	-	-
MD94-5396	Ripley	Clifford	( Ripley , Clifford )	-	-
MD94-5463	Spencer	Corsica	( Spencer , Corsica )	-	-
MD95-5260	S88-1855	Manokin	( S88-1855 , Manokin )	-	-
MD95-5358	S88-19561	Corsica	( S88-19561 , Corsica )	-	-
MD96-5275	KY88-4080	Manokin	( KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) , Manokin )	-	-
MD96-5696	KY88-4080	Corsica	( KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) , Corsica )	-	-
MD96-5722	KS4694	Corsica	( KS4694 ( Sherman , Toano ( Ware , Essex ) ) , Corsica )	-	-
MD97-5905	TN90-3	Stressland	( TN90-3 , Stressland )	-	-
MD97-6065	Manokin	Holladay	( Manokin , Holladay )	-	-
MD97-6491	Holladay	Stressland	( Holladay , Stressland )	-	-
MD97-6590	KY88-5037	Clifford	( KY88-5037 , Clifford )	-	-
MD98-5095	D92-9779	Probst	( D92-9779 ( D88-3333 , Hartwig ) , Probst ( Spencer , Resnik ) )	-	-
MD98-5579	S91-5371-19	LN89-3615	( S91-5371-19 , LN89-3615 ( Hobbit_87 , Asgrow_A3205 ( Northrup_King_S1474 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
MD98-5927	Hartwig	LN89-295	( Hartwig , LN89-295 )	-	-
MD98-5987	MD90-5473	TN90-3	( MD90-5473 ( D83-2886 ( D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) , Forrest ) , S82-1443 ( Asgrow_A5424 ( Williams , Essex ) , Mack ) ) , TN90-3 )	-	-
MD99-6226	V91-2935	MD92-5769	( V91-2935 , MD92-5769 )	-	-
ME3908128	31713H013	Pioneer_P94B73	( 31713H013 ( Asgrow_A3431 , Pioneer_P9352 ) , Pioneer_P94B73 )	-	-
ME6400079	YB48M01	HL3060460	( YB48M01 ( XB48B ( Y4667-09 ( Pioneer_P4280 ( Williams , Woodworth ) , Fayette ) , Asgrow_A4715 ) , Asgrow_A3431 ) ( XB48B ( Y4667-09 ( Pioneer_P4280 ( Williams , Woodworth ) , Fayette ) , Asgrow_A4715 ) ( Y4667-09 ( Pioneer_P4280 ( Williams , Woodworth ) , Fayette ) ( Pioneer_P4280 ( Williams , Woodworth ) ( Williams , Woodworth ) , Fayette ) , Asgrow_A4715 ) , Asgrow_A3431 ) , HL3060460 ( YB48M01 ( XB48B ( Y4667-09 ( Pioneer_P4280 ( Williams , Woodworth ) , Fayette ) , Asgrow_A4715 ) , Asgrow_A3431 ) , Pioneer_P94B73 ) )	-	-
MFS-553	Essex	Camp	( Essex , Camp )	PI 608574, V93-0386	PVP 9900135
MFS-591	Camp	Rocky	( Camp , Rocky )	-	Montague Farms Inc., Center Cross, VA
MH5817653	Syngenta_S10-F2	Pioneer_P90B51	( Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) , Pioneer_P90B51 )	-	-
MLG03-4069017	A99-217006	LG98-1445	( A99-217006 ( Dairyland_DSR365 , AgriPro_Ap1995 ) , LG98-1445 ( LG91-7431 ( LG84-1272 ( PI_227333 , PI_91730-1 ) , Elgin ) , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
MM-15	Manchu	-	( Manchu ( PI_30593 , - ) , - )	-	Selection from Manchu
MM-21	Manchu	-	( Manchu ( PI_30593 , - ) , - )	-	Selection from Manchu
MM-31	Manchu	-	( Manchu ( PI_30593 , - ) , - )	-	Selection from Manchu
MM-5	Manchu	-	( Manchu ( PI_30593 , - ) , - )	-	Selection from Manchu
MN0071	Harmony	OT92-8	( Harmony , OT92-8 ( Baron , Maple_Donovan ) )	-	-
MN0081	MN0304	Pioneer_P9004	( MN0304 , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) )	-	-
MN0083	M97-121138	MN0091	( M97-121138 ( MN0302 , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) ) , MN0091 )	-	-
MN0095	M92-270029	M93-313185	( M92-270029 ( M87-227 , M87-346 ( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Simpson ) ) , M93-313185 ( Agassiz , M90-1437 ( Dawson , HM8536 ( HW79149 , Higan ( PI_80475 , - ) ) ) ) )	-	-
MN0107	MN0302	Daksoy	( MN0302 , Daksoy )	-	-
MN0305RR	Lambert	Resnik	( Lambert , Resnik )	-	Lamb/ResnikBC2 Cultivar derived from F2 generation seed
MN0401RR	Surge	M96-136-20	( Surge , M96-136-20 )	-	-
MN0404CN	MN0902CN	MN0304	( MN0902CN , MN0304 )	-	-
MN05-286085	Kato	Asgrow_A1929	( Kato , Asgrow_A1929 )	-	-
MN0606CN	MN0901	MN0902CN	( MN0901 , MN0902CN )	-	SCN
MN0801SP	P02-60	Toyopro	( P02-60 ( M82-806 ( M71-52 ( Evans , M62-345 ( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy ) ) , Wells_II ) , HHP ( Glycine_Soja , Glycine_Max ) ) , Toyopro )	-	-
MN0807SP	OT98-1	M96-414121	( OT98-1 , M96-414121 )	M00-456052	-
MN0904RR	Lambert	Resnik	( Lambert , Resnik )	-	-
MN1004SP	Lambert	M95-305-31	( Lambert , M95-305-31 ( CX1538-70-11-1 , M92-119 ( Sturdy , PI_361088_B ) ) )	-	Cultivar derived from F2 generation seed
MN1013	MN0302	PI_495831	( MN0302 , PI_495831 ( Amsoy , Black_Eyebrow ) )	-	-
MN1103SP	A89-269039	M87-1709	( A89-269039 , M87-1709 ( Ozzie , C1640 ( Century , - ) ) )	-	-
MN1301	M84-492	M74-498	( M84-492 ( A79-136012 ( Pride_B216 ( Corsoy , Wayne ) , Land_O_Lakes_4102 ) , M75-2 ) , M74-498 )	PI 602593	-
MN1601SP	Vinton_81	Proto	( Vinton_81 , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) )	-	-
MO/PSD-0259	PI_417479	Merschman_Dallas	( PI_417479 , Merschman_Dallas )	-	Composite of 11 lines from the cross
MO01010	Harcor	CM183	( Harcor , CM183 )	-	-
MO01718	MO50321	MO50226	( MO50321 ( MO01010 ( Harcor , CM183 ) ( Harcor , CM183 ) , A8 ) , MO50226 ( ST3010 , MO01010 ( Harcor , CM183 ) ) )	-	-
MO50226	ST3010	MO01010	( ST3010 , MO01010 ( Harcor , CM183 ) )	-	-
MO50321	MO01010	A8	( MO01010 ( Harcor , CM183 ) , A8 )	-	-
MO_304-21	S10	Mitchell	( S10 , Mitchell ( Amsoy , Wayne ) )	-	-
MO_5301D_CONV	S07-2680	LG04-6000	( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) )	PI 688604	CV-528
MP02052-11	CM293	Syngenta_S24-92	( CM293 , Syngenta_S24-92 )	-	-
MSC09-774089	Sheyenne	PI_567516_C	( Sheyenne , PI_567516_C )	-	-
MSC09-777143	IA2073	PI_438489_B	( IA2073 , PI_438489_B )	-	-
MSC10-559061	Sheyenne	PI_507471	( Sheyenne , PI_507471 )	-	-
MSC10-578025	DS-880	Sheyenne	( DS-880 , Sheyenne )	-	-
MT002750	ST1970	L932113	( ST1970 , L932113 ( Syngneta_S12-49 , Syngenta_S24-92 ) )	-	-
MT002989	Syngenta_S16-Y6	X022	( Syngenta_S16-Y6 ( Asgrow_A2242 ( Sherman , XP1928 ) , Exp_02052-11 ) , X022 ( Pioneer_P91608 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
MT012091	X006	Syngenta_S24-K4	( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S24-K4 )	-	-
MT013548	X006	Syngenta_S24-K4	( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S24-K4 )	-	-
MT100710	X006	Pioneer_P92B22	( X006 ( Syngenta_S19-90 , MP91133 ) , Pioneer_P92B22 )	-	-
MT103884	X006	Syngenta_S25-J5	( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
MT802867	Syngenta_S22-C3	Asgrow_A1900	( Syngenta_S22-C3 , Asgrow_A1900 )	-	-
MT803006	ST2621	Pioneer_P9172	( ST2621 , Pioneer_P9172 )	-	-
MT9078008	PXB19J99	X022	( PXB19J99 , X022 ( Pioneer_P91608 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
MTC00-112-37-3	N94-7784	MN0302	( N94-7784 ( Celeste , Crawford ) , MN0302 )	-	-
MTC00-112-412-10	N94-7784	MN0302	( N94-7784 ( Celeste , Crawford ) , MN0302 )	-	-
MTC00-112-412-18	N94-7784	MN0302	( N94-7784 ( Celeste , Crawford ) , MN0302 )	-	-
MTC00-113-30-9	NTCPR94-5157	MN0302	( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , MN0302 )	-	-
MTC00-113-54-3	NTCPR94-5157	MN0302	( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , MN0302 )	-	-
MTC00-113-61-7	NTCPR94-5157	MN0302	( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , MN0302 )	-	-
MTC00-115-74-7	N96-6809	MN0302	( N96-6809 ( N90-7202 ( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , PI_416937 ) , N90-7199 ) , MN0302 )	-	-
MTCPR94-5157	Davis	N73-1102	( Davis , N73-1102 ( Tracy , Ransom ) )	-	-
Macoupin	Mammoth_Yellow	-	( Mammoth_Yellow , - )	PI 548364	Selection from Mammoth Yellow
Madison_GL2810	S20	Hark	( S20 ( L15 , C1423 ) , Hark )	-	-
Magellan	Sherman	Harper	( Sherman , Harper )	PI 595362	PVP 9600319
Magnolia	PI_85537	-	( PI_85537 , - )	-	Possibly PI 85537 but from Korea not China; Not certain of origin
Majos	Tokyo	Yelredo	( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) )	PI 548697	Coker Pedigreed Seed Co
Majos_51-12	Tokyo	Yelredo	( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) )	-	-
Majos_52-87	Tokyo	Yelredo	( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) )	-	-
Mamloxi	Mammoth_Yellow	Biloxi	( Mammoth_Yellow , Biloxi ( PI_23211 , - ) )	PI 548468	Selection from a natural cross
Mamotan	Mammoth_Yellow	Otootan	( Mammoth_Yellow , Otootan ( PI_548479 , - ) )	-	-
Mamotan_6640	Mammoth_Yellow	Otootan	( Mammoth_Yellow , Otootan ( PI_548479 , - ) )	PI 548470	-
Mamotan_6680	Mammoth_Yellow	Otootan	( Mammoth_Yellow , Otootan ( PI_548479 , - ) )	-	-
Mamredo	Mammoth_Yellow	Laredo	( Mammoth_Yellow , Laredo )	PI 548471	-
Manchu	PI_30593	-	( PI_30593 , - )	PI 548365	Selected from PI 30593 in Heilongjiang, CN
Manchu,_Wisconsin_	Manchu	-	( Manchu ( PI_30593 , - ) , - )	-	Selection from Manchu
Manchu_3	Manchu	-	( Manchu ( PI_30593 , - ) , - )	PI 548371	Selection from Manchu
Manchu_A	Manchu	-	( Manchu ( PI_30593 , - ) , - )	-	Presumably a selection from Manchu, No Manchu A in GRIN
Manchuria	PI_28050	-	( PI_28050 , - )	PI 548375	Selection from PI 28050, Released 1912
Manchuria_13177	Manchuria	-	( Manchuria ( PI_28050 , - ) , - )	PI 548376, Ohio 13177, Manchuria 13-177	Selection from variety Manchuria ca. 1913
Mandarin	PI_36653	-	( PI_36653 , - )	PI 548378	Selected from PI 36653
Mandarin_507	Mandarin	-	( Mandarin ( PI_36653 , - ) , - )	PI 548380	Selection from Mandarin, Released ca. 1943
Mansoy	Manchu	-	( Manchu ( PI_30593 , - ) , - )	PI 548383	Selected in Manchu in 1915, Heilongjiang, CN
Matsoy	Corsoy	Amsoy	( Corsoy , Amsoy )	PI 556538, 72-3299	PVP 7800052
Maverick	LN86-4668	Resnik	( LN86-4668 ( Fayette , Hardin ) , Resnik )	PI 598124	PVP 9800001
McNair_500	Davis	Lee_68	( Davis , Lee_68 )	PI 556506	Novartis Seeds, Inc., PVP 7605016
McNair_600	Jackson	Lee	( Jackson , Lee )	PI 556480	Novartis Seeds, Inc., PVP 7100075
McNair_700	Bragg	Ransom	( Bragg , Ransom )	PI 556648	Northrup King Company, PVP 7900093
McNair_710	McNair_600	Coker_Hampton_266	( McNair_600 ( Jackson , Lee ) , Coker_Hampton_266 )	PI 556583	Novartis Seeds, Inc., PVP 7900088
McNair_770	Ransom	Pickett_71	( Ransom , Pickett_71 )	PI 556584	Novartis Seeds, Inc., PVP 7900089
McNair_800	Roanoke	N47-745	( Roanoke , N47-745 )	PI 556481	Novartis Seeds, Inc., PVP 7100042
McRostie_Mandarin	Mandarin	-	( Mandarin ( PI_36653 , - ) , - )	-	Selection from Mandarin
Md79-5144	L70D6-16	Miles	( L70D6-16 ( L63-1212 ( Harosoy , T204 ( T136 , T122 ) ) , C1426 ( C1253 ( Blackhawk , Harosoy ) , Kent ) ) , Miles )	-	-
Md81-0953	A75-305022	Elf	( A75-305022 ( Wye , IVR_4731 ( Amsoy , Wayne ) ) , Elf )	-	-
Md85-5376	Douglas	N77-179	( Douglas , N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) )	-	-
Me57B	PI_194644	-	( PI_194644 ( Pagoda_2 , 201-8-29 ) , - )	-	Selection from PI 194644; From Sweden ca. 1951
Me60C	PI_194645	-	( PI_194645 , - )	-	Selection from PI 194645; From Sweden ca. 1951
Mercury	T208	Hobbit	( T208 ( PI_196176 , - ) , Hobbit )	PI 583835, U90-3614	-
Merschman_Washington	Amsoy	Wayne	( Amsoy , Wayne )	-	-
Merschman_Washington_V	IVR_1120	Calland	( IVR_1120 , Calland )	-	-
Midwest	PI_6556	-	( PI_6556 , - )	PI 548386, Medium Yellow, Mongol	Selection from PI 6556
Midwest_Oilseeds_3010	-	Mitchell	( - , Mitchell ( Amsoy , Wayne ) )	-	-
Mingo	Manchu	-	( Manchu ( PI_30593 , - ) , - )	PI 548388	Selection from Manchu
Minsoy	PI_27890	-	( PI_27890 , - )	PI 548389	Selection from PI 27890
Missoy	PI_71664	-	( PI_71664 , - )	PI 548472	Selection from PI 71664
Mitchell	Amsoy	Wayne	( Amsoy , Wayne )	PI 548679	PVP 7300054
Monetta	PI_71608	-	( PI_71608 , - )	-	Selected from PI 71608; Jiangsu, Cn 1927
Moon_Cake	OR5-12-1T	Disoy	( OR5-12-1T ( PA4-11g1 , Ripley ) , Disoy )	PI 632905 , VG-3	PVP 200300169
Morgan	Union	Miles	( Union , Miles )	PI 510670, MD79-5043; F4	-
Morse	PI_19186	-	( PI_19186 , - )	PI 548390	Selection from Virginia
Mukden	PI_50523	-	( PI_50523 , - )	PI 50532Q	Selection from PI 50523
Mukden_No.4	Mukden	-	( Mukden ( PI_50523 , - ) , - )	-	Selection from Mukden
